Date,Buy_Hold,Sys_E_Original,Sys_E_Trap,Sys_E_Trap_Full
2017-08-25,288622.3816619785,2508811.4675627,1195228.172902964,1195228.172902964
2017-09-01,292493.3034197314,2588059.034784991,1217489.2872441136,1217489.2872441136
2017-09-08,291006.2979348343,2556015.789600848,1202415.3236227732,1202415.3236227732
2017-09-15,295546.04893476306,2616735.424415746,1228241.1201723858,1228241.1201723858
2017-09-22,295842.4844975824,2625901.6466208687,1232543.554008043,1232543.554008043
2017-09-29,297965.4993510616,2661082.0264021773,1249056.4917194787,1249056.4917194787
2017-10-06,301689.6433407979,2707398.126977921,1270796.3048937013,1270796.3048937013
2017-10-13,302377.5346307681,2703092.008105638,1268775.1023609808,1268775.1023609808
2017-10-20,304939.287377775,2736906.320992843,1277174.9643438722,1277174.9643438722
2017-10-27,305651.04766672244,2772441.171661016,1293757.2716325722,1293757.2716325722
2017-11-03,306528.56489301217,2825979.095806622,1318740.6975676275,1318740.6975676275
2017-11-10,306101.67862050445,2962130.7786635025,1382275.7624561526,1382275.7624561526
2017-11-17,305828.8634212563,2974403.2099519917,1388002.681888164,1388002.681888164
2017-11-24,308793.9649556683,3023993.110120069,1411143.7658533633,1411143.7658533633
2017-12-01,313656.6933480083,2918255.0731863105,1361801.2024945726,1361801.2024945726
2017-12-08,314902.0044986433,2883490.685162393,1345578.4309315411,1345578.4309315411
2017-12-15,317703.71113207005,2941771.8100880724,1372775.2674026825,1372775.2674026825
2017-12-22,318895.8143058182,2895317.426851125,1351097.3696978234,1351097.3696978234
2017-12-29,318120.9420629777,2847515.2552719163,1328790.5277303248,1328790.5277303248
2018-01-05,325941.00213329174,3000213.374846527,1400046.9729828364,1400046.9729828364
2018-01-12,331305.5389338182,3059804.9865480997,1427855.3469729775,1427855.3469729775
2018-01-19,334273.6655323367,3098849.1178992693,1446075.2570531217,1446075.2570531217
2018-01-26,341628.77739340585,3227167.883140746,1505955.097720259,1505955.097720259
2018-02-02,328360.97054001945,3075878.6300018444,1435356.0987697968,1435356.0987697968
2018-02-09,311731.4058011613,2898753.778091898,1381866.5209015838,1381866.5209015838
2018-02-16,325571.4263218701,3305945.9691479024,1385446.5071567604,1385446.5071567604
2018-02-23,327478.79139986704,3420412.786097304,1408181.6346457005,1408181.6346457005
2018-03-02,320767.3551657321,3349089.290209144,1398584.0744569795,1398584.0744569795
2018-03-09,332437.86601203727,3534102.1601689802,1422618.8219424663,1422618.8219424663
2018-03-16,328179.9018055903,3732041.656841788,1502297.4618941452,1502297.4618941452
2018-03-23,308850.6123890051,3633653.3023572625,1462692.1764196188,1462692.1764196188
2018-03-30,314954.6323262494,3594130.064952945,1449085.7168995123,1449085.7168995123
2018-04-06,310849.4131375634,3487551.7965766503,1431127.5531594146,1431127.5531594146
2018-04-13,317348.2453799398,3524527.897589976,1424985.0364792836,1424985.0364792836
2018-04-20,319095.7586114873,3766340.9820550047,1486910.613277014,1486910.613277014
2018-04-27,319035.96179634106,3614557.203367547,1446316.4546101934,1446316.4546101934
2018-05-04,318389.6547780266,3450753.7976379585,1380772.724715098,1380772.724715098
2018-05-11,326564.22749808134,3874516.485453075,1466813.297207086,1466813.297207086
2018-05-18,324745.00367151614,3941559.929708638,1492194.5843673917,1492194.5843673917
2018-05-25,325726.4090582851,3915316.9476257362,1478108.3696345408,1478108.3696345408
2018-06-01,327461.9049118752,3902137.7657168456,1473132.9718966181,1473132.9718966181
2018-06-08,332955.4627685055,3713168.8772841333,1401793.5377385977,1401793.5377385977
2018-06-15,333176.2302894282,3898176.9565558704,1471637.689330819,1471637.689330819
2018-06-22,330302.8752198352,3979335.9252123153,1502276.7799706568,1502276.7799706568
2018-06-29,326143.10127914627,3854581.5270366133,1455179.565988007,1455179.565988007
2018-07-06,331120.4298740413,3984931.977492706,1479449.421232377,1479449.421232377
2018-07-13,336133.70700472244,3960120.4230779908,1476487.2552699742,1476487.2552699742
2018-07-20,336241.84268672095,3857789.9764640434,1438334.4760334925,1438334.4760334925
2018-07-27,338333.81955368276,3665059.041270415,1366476.870933575,1366476.870933575
2018-08-03,340954.7475273208,3655432.148980816,1362887.5902413477,1362887.5902413477
2018-08-10,340425.713542176,3711799.734857766,1383903.6234085828,1383903.6234085828
2018-08-17,342709.8855779862,3635574.7950786334,1362737.5919589805,1362737.5919589805
2018-08-24,345655.3863545573,3753947.630592569,1407107.773268406,1407107.773268406
2018-08-31,349021.66111657186,3906453.810851362,1464272.2978783955,1464272.2978783955
2018-09-07,345763.52203655604,3789642.5952648874,1420487.4650487711,1420487.4650487711
2018-09-14,349706.9417347789,3740333.3298992086,1402004.6684256203,1402004.6684256203
2018-09-21,352630.6040348554,3763594.9851698307,1410723.9312314298,1410723.9312314298
2018-09-28,351096.89653286216,3803780.2593070753,1425786.7443481148,1425786.7443481148
2018-10-05,347594.6596429927,3556175.1485195677,1332975.8928458816,1332975.8928458816
2018-10-12,333259.46099159116,3391063.621425496,1271086.4537559678,1271086.4537559678
2018-10-19,333621.53630159807,3305275.541701165,1269171.465633128,1269171.465633128
2018-10-26,320433.790048948,3322817.23213177,1275907.1863537172,1275907.1863537172
2018-11-02,328356.20502807095,3302793.5429575085,1268218.4189223642,1268218.4189223642
2018-11-09,335445.25628508866,3315871.122974699,1273239.9946391075,1273239.9946391075
2018-11-16,330578.36324969784,3339959.314679473,1249195.941189303,1249195.941189303
2018-11-23,317921.909420464,3332222.5453900457,1211957.9444784306,1211957.9444784306
2018-11-30,332897.0956069439,3361832.205336217,1222727.2319783643,1222727.2319783643
2018-12-07,318308.28884140874,3287489.4919744493,1211145.060757451,1211145.060757451
2018-12-14,314564.461215363,3276140.171598518,1206963.8539886326,1206963.8539886326
2018-12-21,292386.1001205053,3278176.132459145,1207713.9229839141,1207713.9229839141
2018-12-28,300950.0358863769,3304641.532245213,1217464.0494284604,1217464.0494284604
2019-01-04,306586.3726249103,3327733.3114100234,1225971.2992152162,1225971.2992152162
2019-01-11,314591.50031576696,3329824.3393536187,1289863.0554731498,1289863.0554731498
2019-01-18,323677.6740323525,3318152.3637037408,1313788.7048027646,1313788.7048027646
2019-01-25,322851.66577434185,3328855.666030813,1318026.5685775615,1318026.5685775615
2019-02-01,328050.6942729321,3348320.7368751136,1366886.2628327955,1348473.530589498
2019-02-08,328548.7938696454,3363593.9200862697,1364622.0249633396,1331661.5962210267
2019-02-15,336930.4177240578,3367254.509959774,1396584.2952522563,1352851.0591705777
2019-02-22,339080.4095190894,3333442.124273426,1382560.4527732006,1339266.3652742417
2019-03-01,340635.35462867963,3373064.671370592,1398994.0864204702,1355185.3891106897
2019-03-08,333395.60959600064,3227327.6895290357,1338549.0029035097,1296633.1087108848
2019-03-15,343221.6186827959,3427115.386098661,1381433.0586216038,1338174.2748237937
2019-03-22,340708.22552225867,3395416.263229419,1368655.4858446543,1325796.8244087417
2019-03-29,344649.2624645073,3457503.90493773,1380689.1721239777,1337453.6827051246
2019-04-05,352079.5036574268,3495838.784866364,1391587.4018376875,1348010.6406069128
2019-04-12,354019.3156559085,3524250.1533606667,1402897.106002764,1358966.1878736578
2019-04-19,353848.54457121156,3394817.015640118,1351373.699199231,1309056.2069987506
2019-04-26,357984.7188679464,3486711.2763137287,1387954.0174931348,1344491.0336088878
2019-05-03,358740.9848945703,3532498.5878062453,1406180.5576050065,1362146.820072466
2019-05-10,351505.9432149884,3566977.193923594,1419905.445066503,1375441.9205561278
2019-05-17,348748.57656230056,3653156.158257071,1429939.2645486323,1385161.5367368849
2019-05-24,345015.1709036903,3540090.7089467985,1413185.2087975813,1368932.1246310312
2019-05-31,335852.334603584,3516072.342377898,1411224.6604942519,1367032.9697731892
2019-06-07,350956.95623851096,3547403.9680747287,1423800.0453359757,1379214.5636522258
2019-06-14,352921.3417029536,3631931.208418495,1441636.2305884983,1396492.2189949558
2019-06-21,360449.0686946475,3682226.0331172934,1455078.8082341752,1409513.8500327384
2019-06-28,359223.04750759574,3634099.2055056924,1436060.8755121322,1391091.452964609
2019-07-05,365917.14142216137,3811672.0405904236,1506231.0570615558,1459064.2955306089
2019-07-12,368602.11373246496,3859967.24951943,1525315.5278191392,1477551.147033864
2019-07-19,364335.53016527626,3874946.8514776044,1531234.9095108355,1483285.1666834261
2019-07-26,370269.42132595606,3990454.1012853924,1576879.0796082474,1527500.0157771518
2019-08-02,358757.1876351955,4194064.0022114236,1657338.1414147583,1605439.5482170098
2019-08-09,357531.24932661245,4304094.5572311,1686607.1470271968,1633792.0117083057
2019-08-16,354135.1797551107,4206346.552040434,1671800.9430123025,1619449.455478839
2019-08-23,349231.09500690375,4146839.2985004853,1671737.253098483,1619387.7599781365
2019-08-30,358548.789725722,4012514.458790611,1679238.9542990047,1626654.549708773
2019-09-06,365414.5249489054,3818552.560185632,1676877.7702880485,1624367.3048206712
2019-09-13,369141.5282458109,3580708.7164726853,1572431.1120226672,1523191.3337450218
2019-09-20,367385.2091769671,3938972.3594416254,1729758.8767524066,1675592.469770344
2019-09-27,363838.13503554655,3625357.249065704,1651655.8670048555,1599935.2109707242
2019-10-04,362544.77509269956,3842660.1434161463,1672127.8865937046,1619766.161009535
2019-10-11,364921.85389189003,3910942.098865418,1701840.6786691372,1648548.5140453062
2019-10-18,367003.3880717993,3869907.723658256,1697239.0389531273,1644090.9720373596
2019-10-25,371474.30850349664,4012699.3755799993,1759863.6758654236,1704754.5543681849
2019-11-01,377066.2016632051,3763910.52658278,1650751.4754910087,1599059.1399583463
2019-11-08,380514.94050154736,3716075.241016624,1629772.1860867634,1578736.8049674227
2019-11-15,384025.17516364355,3809534.625441918,1670760.9969654863,1618442.074745934
2019-11-22,383002.9521310541,3690979.9669961454,1618766.0635116962,1568075.3328073397
2019-11-29,387129.05669384525,3878054.2563676946,1700811.89245091,1647551.9436773588
2019-12-06,387818.7298708919,3986617.341367907,1748424.7864031636,1693673.867167733
2019-12-13,390836.41779367573,4121478.48950719,1807571.3143838511,1750968.2555529915
2019-12-20,396978.58254612604,4250392.487401475,1864109.5797683473,1805736.0575890779
2019-12-27,399615.0295130227,4324652.716470678,1896678.1495684327,1837284.7613082172
2020-01-03,399058.00332508417,4541288.310549081,1991688.783865701,1929320.1920935183
2020-01-10,403142.54433583684,4615866.509843777,2024396.8069857277,1961003.9822318798
2020-01-17,410866.11314900056,4733520.1180491,2075996.563667007,2010987.9221319086
2020-01-24,406930.0489148722,4797837.553997286,2104204.487724027,2038312.5312280247
2020-01-31,398216.3724757289,4766376.115921707,2090406.3341926036,2024946.4589593883
2020-02-07,411175.5399117842,5061836.214397596,2181035.491446876,2112737.6161419437
2020-02-14,417859.19113929715,5370292.761885843,2251848.030752328,2181332.7013993184
2020-02-21,412759.8447189011,6328307.221959196,2653558.5279265773,2570463.864788179
2020-02-28,366691.2677587839,5323069.362361218,2477166.2093493496,2399595.1704830825
2020-03-06,368176.53279583884,5459393.181128831,2540606.4417401594,2461048.8083878625
2020-03-13,333346.6077013989,5283278.905786171,2458649.1531600673,2381657.9652864086
2020-03-20,284858.95327809214,5278958.368623054,2456638.5296009625,2379710.303250701
2020-03-27,315511.1198041416,5409140.462204001,2517220.6226244564,2438395.3027829356
2020-04-03,308999.77291299583,5442429.757650728,2435335.0297967177,2359073.910322477
2020-04-10,346362.58832772804,5468871.835680054,2689611.648671484,2605388.00273815
2020-04-17,356870.500735132,5517609.759374086,2849920.3553273464,2760676.7342031393
2020-04-24,352301.2450003564,5526451.995634841,2854487.4904103098,2765100.8520708303
2020-05-01,352077.30737800704,5513807.689607104,2847956.5346706053,2758774.409463756
2020-05-08,364091.5359535085,5525284.048430414,2853884.229821576,2764516.4822413838
2020-05-15,356422.335415793,5530832.041132968,2907197.264166072,2805722.7990972367
2020-05-22,367826.5784618751,5545671.0250855815,2949895.596332149,2846930.764417799
2020-05-29,378882.3175471951,5564797.575384082,2908497.1305061616,2791266.4601620208
2020-06-05,397582.43506886374,5720303.357626091,2936806.1525862953,2818434.451157601
2020-06-12,378745.48519541917,5836995.989134219,2996716.198741046,2875929.746822346
2020-06-19,385951.85092484084,6144604.982489447,3154642.785461687,2970321.0764357564
2020-06-26,375210.0969180813,6061516.062987065,3079952.412153572,2899994.7653027256
2020-07-03,390441.0460588801,6529946.995240954,3207850.4661056334,3020419.9009281294
2020-07-10,397143.63501648454,7202682.728275396,3411547.2333497615,3212214.9287948147
2020-07-17,402308.2067917248,7894055.342406669,3739015.5417474145,3520549.686308718
2020-07-24,401257.76364055276,7400465.269526742,3505226.8395279,3300420.956414009
2020-07-31,408310.6384459956,7528981.607278686,3566098.5415087068,3357736.003361756
2020-08-07,418376.97437231994,7528066.093436126,3565664.9088145415,3357327.7072666017
2020-08-14,421215.6448027741,7572212.359625759,3586574.766705509,3377015.8291310007
2020-08-21,424516.98428458476,8226646.33443333,3896547.106233983,3668876.88467006
2020-08-28,438397.3458999193,8550141.105120521,4049770.2498285985,3813147.397615069
2020-09-04,428380.90281173494,8683059.276739001,4112726.8783174274,3872425.5515041584
2020-09-11,417739.14167742705,8370827.058393308,4046439.3934784574,3810011.1589052537
2020-09-18,415130.2103621291,9043664.686653078,4256826.760522631,4008105.863455353
2020-09-25,412719.60722236126,9282980.808982296,4288562.461395916,4037987.288260026
2020-10-02,419135.2294821919,9773874.62382631,4293562.403571287,4042695.0902631273
2020-10-09,435469.33248023764,10488343.667904897,4368642.179006532,4113388.0512592583
2020-10-16,436021.6760346962,10865124.533755813,4525580.284289624,4261156.465472926
2020-10-23,434125.8310638446,10437492.993015988,4347461.675183947,4093445.096955941
2020-10-30,409970.2383419002,9719789.465083145,4048521.2510878397,3811971.3762597456
2020-11-06,439625.02465634444,10898576.300690256,4224822.207532775,3977971.2952165073
2020-11-13,449593.5639896369,10295947.65788711,3991213.8166047945,3758012.341257138
2020-11-20,446115.81768725975,11116548.38809095,4309318.869304496,4057530.926026585
2020-11-27,456586.72485840216,12584324.408058146,4878300.776092517,4593267.953886531
2020-12-04,464345.68277768843,12912361.713336566,5005464.109541099,4713001.297779814
2020-12-11,459888.68592872785,12912377.264657823,5005470.137995237,4713006.973999153
2020-12-18,465480.28901379596,12765307.808330271,4948458.810276858,4659326.744624877
2020-12-25,465253.28488810576,12282746.66665024,4761394.466126416,4483192.328823384
2021-01-01,471406.306719952,12096839.77817999,4689327.846664139,4415336.468983156
2021-01-08,480711.2795938292,13082827.088203803,5071544.841692221,4775221.017983749
2021-01-15,473701.08719975204,12960483.956675341,5024118.649063023,4730565.876618514
2021-01-22,482753.8194542287,13463578.117812373,5219142.597678879,4914194.827462982
2021-01-29,466602.38060113403,12608168.147818169,4887543.777973633,4601970.899089564
2021-02-05,488843.7707714162,13232360.804639012,5032691.740019963,4738638.052928604
2021-02-12,495059.7802394525,13373699.374788426,5086447.33700216,4789252.779714298
2021-02-19,491769.00776239735,12840945.86869816,4883824.070515413,4598468.529340366
2021-02-26,479576.5490400187,11798387.111481406,4487305.495833654,4225118.023538765
2021-03-05,483699.5870994691,10852703.699910566,4279056.062709722,4029036.336187502
2021-03-12,496850.2452373888,11744024.064310338,4427593.682315074,4168895.0942664463
2021-03-19,492684.02749576076,11111041.51294055,4296699.730790614,4045649.1074996237
2021-03-26,500906.23461568425,9894325.191191418,3956600.8798514786,3725421.7937537814
2021-04-02,506763.04880049994,10309868.969860766,4122770.967101458,3881882.777135628
2021-04-09,520526.0130649618,10235881.629376797,4093184.474763673,3854024.9853838217
2021-04-16,527824.9954831235,10943483.685501244,4376144.54164516,4120452.060525626
2021-04-23,527167.1890772808,11213081.459491882,4483952.883211193,4221961.299747557
2021-04-30,527875.5927882473,10820541.052432472,4326981.519329681,4074161.570192477
2021-05-07,533972.6716537403,10261146.894474035,4103287.6973869223,3863537.889740555
2021-05-14,526964.9241744891,9858627.559461875,3942325.901176283,3711980.8836703906
2021-05-21,524890.2274682451,10333209.110933766,4132104.3598211077,3890670.831757085
2021-05-28,531341.694665776,10730211.160325142,4195036.453150838,3949925.8840447757
2021-06-04,534580.0465113966,10784774.77101142,4236736.163606736,3989189.134203952
2021-06-11,536743.0087867753,11027077.09365801,4294042.905288315,4043147.5168845896
2021-06-18,526582.1085276972,10693943.089826612,4164317.5307840216,3921001.8286899016
2021-06-25,541418.0174475752,11253547.908135066,4276920.461442799,4027025.5153480577
2021-07-02,550441.5764810797,11558329.640767498,4392753.018358235,4136090.125366339
2021-07-09,552725.8313953584,11278993.835934596,4286591.20796244,4036131.2126221
2021-07-16,547420.9878118924,11231101.420059584,4268389.65454339,4018993.152492555
2021-07-23,558335.4191081283,12056319.307563463,4431018.425656783,4172119.734272008
2021-07-30,556520.5878404026,12208942.372869696,4483631.805262078,4221658.981968875
2021-08-06,561571.6575527978,12660696.577169564,4639883.162855905,4368780.774274979
2021-08-13,565924.6833628104,12411505.23509784,4548559.695354677,4282793.219188803
2021-08-20,562675.7230732,11866335.125266481,4348766.137545211,4094673.3412639596
2021-08-27,571420.0645457514,12169611.083941054,4445651.935725084,4185898.2272216445
2021-09-03,575011.5201071453,12212461.802004239,4461305.630521969,4200637.296822033
2021-09-10,565315.6509357808,12249702.873956753,4474910.078722672,4213446.854661689
2021-09-17,561982.9833928124,12284422.718197828,4487593.503171797,4225389.202979616
2021-09-24,565178.6528270674,12706663.419133961,4521962.012306851,4257749.604455179
2021-10-01,552866.9319882711,11827147.982382413,4322693.79150141,4070124.3687708057
2021-10-08,557475.8865095401,11524484.883094594,4276920.35245212,4027025.4127255627
2021-10-15,567674.1235187546,11914183.15337773,4352016.796009507,4097734.067946959
2021-10-22,576904.6715277652,12167789.471184583,4409438.504496646,4151800.7000709944
2021-10-29,584709.2126048205,13795192.446065579,4999186.819650068,4707090.7818405265
2021-11-05,596524.4499770426,13527896.585634397,4902322.499152988,4615886.118652332
2021-11-12,594920.2543374447,13506152.624024848,4894442.788397924,4608466.809233259
2021-11-19,596982.7264695596,14691158.705903007,5323872.592214834,5012805.583501282
2021-11-26,584352.8351895348,15094255.587406887,5479206.622029894,5159063.646307543
2021-12-03,577286.6583898703,14473077.057218214,5340888.4597004,5028827.235797112
2021-12-10,599338.0911099581,15078571.48182575,5446931.519928379,5128674.336792673
2021-12-17,587555.6321720955,14469387.826900968,5362159.320855597,5048855.267970641
2021-12-24,601264.8497496241,15009006.096025815,5479844.414509544,5159664.173395246
2021-12-31,606835.4017036498,15088744.23296039,5508030.685494602,5186203.556921927
2022-01-07,595502.6413367966,13824390.935265675,5046488.183780234,4751628.388274922
2022-01-14,593752.3309569313,13802669.628174616,5029413.928517282,4735551.759724229
2022-01-21,559587.754208983,13757457.567081565,4798120.009627939,4517772.046187537
2022-01-28,564660.0822485923,13734830.489271276,4790228.476307078,4510341.604979938
2022-02-04,573284.2085023363,13617093.345279226,4749165.878533459,4471678.241830777
2022-02-11,562756.3223839827,13585473.494963953,4807205.969302384,4526327.124957477
2022-02-18,554796.5499351062,13575059.393064596,4803520.94994446,4522857.416527616
2022-02-25,559293.8671590752,13546517.940946024,4793421.586160944,4513348.1455435855
2022-03-04,552164.5784055177,13775799.894164747,4720970.343669355,4445130.135701552
2022-03-11,536705.0090088896,13469519.19220442,4616007.864401243,4346300.47871413
2022-03-18,569708.0854576466,13388970.203349832,4588403.704169782,4320309.193960533
2022-03-25,580178.8683110861,13083241.112565527,4642987.014438943,4371703.271813437
2022-04-01,580473.7499026179,13160522.274265196,4598357.984441786,4329681.858475497
2022-04-08,573616.9655540509,12867329.378349397,4515643.979758037,4251800.726399052
2022-04-15,561082.7574661069,12760265.853460604,4502347.4656217,4239281.110433561
2022-04-22,546023.6568300975,12648304.948723065,4394612.324108537,4137840.794279825
2022-04-29,528029.6224222725,12614373.739611216,4382823.03610992,4126740.33917288
2022-05-06,527183.6818925464,12436010.848227315,4320851.430917205,4068389.654939218
2022-05-13,514854.5151360947,12575214.285425983,4369217.211403333,4113929.4852548027
2022-05-20,499359.63951181265,12673036.273212954,4403205.142184589,4145931.545078901
2022-05-27,532207.6503456861,12819006.323164897,4453921.960214369,4193685.0448468835
2022-06-03,526158.3923566161,12614180.2993706,4382755.8259288855,4126677.0559960348
2022-06-10,499577.4441274803,12347887.159143938,4290233.142406474,4039560.353534018
2022-06-17,470920.84608971095,12218586.96058788,4245308.20990463,3997260.3268930768
2022-06-24,502095.955033458,12403735.62089496,4309637.508389785,4057830.947441108
2022-07-01,490717.36287342967,12623575.750495253,4386020.244795315,4129750.739078619
2022-07-08,500281.1237657324,12455596.156735832,4327656.28251526,4074796.9078354486
2022-07-15,495724.4655581948,12583426.083519898,4372070.373882647,4116615.9411305236
2022-07-22,508544.6043630541,12777989.14470941,4439670.6752658,4180266.4440962356
2022-07-29,530297.6331566917,12937477.338314818,4495084.328242193,4232442.348802983
2022-08-05,532202.6361983315,12786188.270918872,4442519.434940167,4182948.754417223
2022-08-12,549746.6819605067,12837229.813309181,4460253.652460958,4199646.784482264
2022-08-19,543362.3463225994,12690803.115762135,4409378.173712817,4151743.89433705
2022-08-26,521699.3235459387,12583365.048121318,4372049.167332369,4116595.973651627
2022-09-02,504876.1961434991,12401578.143526023,4308887.899910786,4057125.1376186763
2022-09-09,523359.8351049987,12354819.574969815,4292641.787687224,4041828.2647777395
2022-09-16,498316.6554228212,12183046.171884192,4232959.678723655,3985633.304461597
2022-09-23,475556.57035636075,11920728.601993658,4141818.2941551614,3899817.1934372513
2022-09-30,461636.9243468762,11793868.095420307,4097741.0246799197,3858315.301965603
2022-10-07,468887.505739334,11747795.689022634,4081733.317261623,3843242.90424466
2022-10-14,462218.52400077577,11626711.399633588,4039662.9756180383,3803630.6784000453
2022-10-21,483750.7645538735,11554344.219490312,4014519.234776248,3779956.0539046833
2022-10-28,502788.3631999708,11789616.125382543,4096263.6915506623,3856924.287505591
2022-11-04,486413.11104222987,11614875.380442569,4035550.5893325945,3799758.573541012
2022-11-11,515053.71353554574,11965246.651967388,4157285.945500774,3914381.089865261
2022-11-18,511848.47163815924,11979121.01395092,4162106.547344986,3918920.0301614357
2022-11-25,519990.94967122114,12108088.225718092,4206915.784672487,3961111.121547844
2022-12-02,525910.4199783521,12320104.918818878,4280580.293568717,4030471.508203394
2022-12-09,508294.3113876674,12185574.792987231,4233838.23988323,3986460.532425807
2022-12-16,497631.54056155134,12266701.585851422,4262025.479610745,4013000.828092573
2022-12-23,497164.18887671496,12057311.527504478,4189273.586397561,3944499.7341628214
2022-12-30,496540.98423154256,11947002.401367167,4108317.3655218645,3868273.6808537534
2023-01-06,503876.76468979416,12256526.58317392,4020599.762256007,3785681.3040066
2023-01-13,517405.9287941349,12357832.677840326,4053831.955517841,3816971.7830797685
2023-01-20,514004.2649259978,12369932.8883442,4057801.27775159,3820709.1829351196
2023-01-27,526728.3475856673,12383715.825710593,4062322.597419316,3824966.3277263595
2023-02-03,535388.5674125176,12380566.979924694,4061289.658068003,3823993.7416890357
2023-02-10,529792.5303293756,12182295.934981843,3996249.3294928707,3762753.6356220823
2023-02-17,528779.796881449,12117774.399670728,3975083.8493895275,3742824.8272214695
2023-02-24,514653.36909262993,11962098.846734118,3924016.437518919,3694741.2183585744
2023-03-03,524793.7569307119,12474971.960808385,3933422.1453012293,3703597.362766856
2023-03-10,501059.26970808546,11750745.555266745,3792016.340110007,3570453.7163845967
2023-03-17,508289.1729226097,11977411.020062005,3865162.26452814,3639325.818784222
2023-03-24,515796.553250245,11631454.626249103,3892950.3487834902,3665490.2811182225
2023-03-31,533573.9847801981,12088890.064925402,3965184.420288172,3733503.8089940012
2023-04-07,533313.3319962274,11822598.268691763,3877840.083793646,3681682.645302444
2023-04-14,537575.1500514676,11812647.79239376,3844513.008612571,3650041.393558814
2023-04-21,537236.3843107745,11409670.908981852,3713361.221335479,3615315.208422707
2023-04-28,542097.82808685,11404145.957636455,3711563.08532968,3625294.1365545206
2023-05-05,537796.8085159286,11336055.755828243,3689402.6289094617,3583105.99421105
2023-05-12,536441.3726000468,11498819.782417638,3681144.96619609,3575086.245828315
2023-05-19,545603.7945078097,12072849.0490439,3626147.456931754,3521673.2885198393
2023-05-26,547428.5297525414,12770451.673291141,3758161.925735128,3649884.243536093
2023-06-02,557724.8534294282,13014493.91567857,3770979.28126222,3662332.313871163
2023-06-09,560305.4817476749,13054372.525883544,3782534.19948054,3635687.989323126
2023-06-16,574892.9624577112,13712027.046692397,3973091.0961425733,3753579.7692888747
2023-06-23,566716.8357663689,13637269.029881926,3951429.7903455864,3717941.5763596636
2023-06-30,579890.2440439388,13851748.432193816,4013575.686115016,3770068.7759187147
2023-07-07,573702.4961337195,13835172.560795488,4008772.78958927,3759503.2153909216
2023-07-14,587739.3737371394,14378784.556019973,4166285.604480026,3841508.4982658755
2023-07-21,591533.0942013251,14082331.478826864,4080387.6495380444,3803053.510955444
2023-07-28,597733.8540311259,14614269.307711437,4234517.848118167,3935620.6035785167
2023-08-04,584508.1494398244,14153024.115262138,4100871.002103454,3811407.340193043
2023-08-11,582990.5617999877,13606639.032620741,4023641.9014831423,3739629.5249850587
2023-08-18,571020.7975229283,13385527.296310505,4008447.443867727,3725507.5818037344
2023-08-25,575560.175569748,13719621.057636337,4059392.6824037954,3772856.804933323
2023-09-01,590237.9523714016,14189037.038408166,4137418.8735484304,3845375.447315253
2023-09-08,582820.536621509,13605933.752829248,4091663.4036681633,3802849.6683609327
2023-09-15,582053.9107863012,13513819.892815625,4072020.6952406843,3784593.458145258
2023-09-22,565053.133386265,13148419.989788147,3961917.4099395494,3682261.9121003165
2023-09-29,561193.5245394858,13321898.484458724,3926423.8538657427,3649273.7005521185
2023-10-06,563897.9318506927,13445517.979995543,3878762.6243007104,3604976.6816715896
2023-10-13,566471.0182282904,13253905.63114689,3925878.287426489,3648766.6434098505
2023-10-20,552936.1355096115,12878299.839461654,3847955.226412966,3576343.851626126
2023-10-27,539138.6109237138,12925186.57380003,3861964.6885854453,3589364.4433318777
2023-11-03,570658.8258110073,13233895.193675473,3954204.8881534426,3675093.7855896587
2023-11-10,578430.5470144689,13877117.52779749,4146395.687652162,3853718.6249350705
2023-11-17,591794.782966154,14305420.992311954,4274370.076765167,3972659.8268826175
2023-11-24,597715.4550110808,14342744.03169254,4285521.966862497,3983024.550803996
2023-12-01,602704.158675801,14555434.946267193,4349072.67825689,4042089.478171582
2023-12-08,604148.2745531608,14796141.384089332,4420994.252299669,4108934.4033312076
2023-12-15,618632.0742988896,15266826.175432358,4561631.916076661,4239645.03133006
2023-12-22,624326.3638066412,15873041.322632018,4742765.200211716,4407992.859962443
2023-12-29,626514.4382580272,15906528.391813064,4752770.92647052,4417292.323048994
2024-01-05,616773.5660781743,15288344.807832345,4568061.548484742,4245620.822361364
2024-01-12,628320.1943334333,15749103.93961162,4705733.487432365,4373575.063880894
2024-01-19,635899.388854172,16043393.16118914,4793665.261219484,4455300.094460133
2024-01-26,642463.6536475642,16272111.443187708,4862004.849485303,4518815.87152518
2024-02-02,651611.364627138,16924608.804962303,5056966.969078737,4700016.414848016
2024-02-09,660640.5179572778,18012974.040556885,5382163.675845848,5002258.8200694965
2024-02-16,658412.9519155701,17983114.01196336,5373241.68656779,4993966.597415803
2024-02-23,669405.9520001061,17940731.438757308,5360578.0394940255,4982196.825241598
2024-03-01,675996.5721465357,18842045.688733995,5629885.084839481,5232494.590976946
2024-03-08,674507.121746813,20206189.229162566,6037482.619561039,5611321.487722903
2024-03-15,674103.8765574937,19876001.276017297,5938824.529918591,5519627.2679242855
2024-03-22,689150.6283016711,20745128.951272856,6198514.428593879,5760986.721922545
2024-03-29,691609.9225417832,20656519.25689918,6172038.407626324,5736379.534668159
2024-04-05,685474.80245917,20265979.89800317,6055347.696436399,5627925.542105725
2024-04-12,675452.4335604756,20169798.02144579,6061319.226052251,5633475.565941726
2024-04-19,654706.9168712384,18365339.68392133,5759830.871395675,5353268.037509013
